node_id,latitude,longitude
3858,-7.1756256,-34.8331361
3859,-7.1740122,-34.8331067
3860,-7.1789166,-34.8346525
3861,-7.176912,-34.8345995
3862,-7.1770584,-34.8324041
3863,-7.1740931,-34.8368163
3864,-7.1740086,-34.8323143
3865,-7.1810282,-34.8369585
3866,-7.1836681,-34.8361035
3867,-7.1826016,-34.8360727
3868,-7.1840486,-34.8347125
3869,-7.1840872,-34.833131
3870,-7.1835689,-34.8347182
3871,-7.1836188,-34.8333992
3872,-7.1830906,-34.8347048
3873,-7.1831412,-34.8336896
3874,-7.1842562,-34.8325088
3875,-7.1830434,-34.8331873
3876,-7.1826216,-34.8352707
3877,-7.1821785,-34.8352506
3878,-7.1816504,-34.8352809
3879,-7.1816502,-34.8365065
3880,-7.184163,-34.8357026
3881,-7.1836914,-34.8356462
3882,-7.1826116,-34.8356335
3883,-7.1842236,-34.8351949
3884,-7.1826222,-34.8351896
3885,-7.1837143,-34.8365522
3886,-7.1813429,-34.8323565
3887,-7.1794787,-34.8323035
3888,-7.1826508,-34.8339491
3889,-7.1826329,-34.8346672
3890,-7.1825896,-34.8365428
3891,-7.184336,-34.8349416
3892,-7.1821213,-34.8365267
3893,-7.1821186,-34.8349489
3894,-7.1823115,-34.8314526
3895,-7.1799823,-34.83139
3896,-7.1799691,-34.8318502
3897,-7.1796291,-34.8354933
3898,-7.1778048,-34.8354484
3899,-7.1812378,-34.8333026
3900,-7.1794561,-34.8332302
3901,-7.181295,-34.832848
3902,-7.1794668,-34.8327702
3903,-7.1820102,-34.833194
3904,-7.1815638,-34.8333643
3905,-7.1812697,-34.8337694
3906,-7.1832875,-34.833597
3907,-7.1828265,-34.8327769
3908,-7.1823222,-34.8318834
3909,-7.1818046,-34.8318925
3910,-7.1789491,-34.8341489
3911,-7.1824865,-34.8340349
3912,-7.1813635,-34.8320454
3913,-7.1820834,-34.8342669
3914,-7.1816962,-34.8344889
3915,-7.1806763,-34.8337365
3916,-7.1794375,-34.833705
3917,-7.1789558,-34.8336983
3918,-7.1795255,-34.8306499
3919,-7.1790297,-34.8306305
3920,-7.1794854,-34.8320675
3921,-7.1794947,-34.8318341
3922,-7.1790037,-34.8320434
3923,-7.1828837,-34.8338263
3924,-7.1813761,-34.8318824
3925,-7.176547,-34.830838
3926,-7.1751942,-34.8307277
3927,-7.1742415,-34.8323196
3928,-7.1743087,-34.8301658
3929,-7.1800599,-34.8286762
3930,-7.1778301,-34.8286289
3931,-7.1800841,-34.836933
3932,-7.1800948,-34.8359366
3933,-7.1810675,-34.8355604
3934,-7.1806084,-34.8355477
3935,-7.1805445,-34.8369431
3936,-7.1897534,-34.8372173
3937,-7.18304,-34.8300411
3938,-7.182076,-34.8300277
3939,-7.1812591,-34.8300109
3940,-7.1812398,-34.8304595
3941,-7.181289,-34.8294966
3942,-7.1820601,-34.830495
3943,-7.182084,-34.8295482
3944,-7.1832143,-34.8295864
3945,-7.1800375,-34.8294592
3946,-7.1837925,-34.8295831
3947,-7.1827546,-34.8309678
3948,-7.1828637,-34.8305091
3949,-7.1799964,-34.8308964
3950,-7.180009,-34.8304544
3951,-7.1776372,-34.8327313
3952,-7.1776385,-34.8322526
3953,-7.1776472,-34.8317859
3954,-7.1776651,-34.8313084
3955,-7.179003,-34.831808
3956,-7.1789944,-34.8322754
3957,-7.182658,-34.8240823
3958,-7.1782586,-34.8303428
3959,-7.1783078,-34.8286356
3960,-7.1790376,-34.8303643
3961,-7.1785793,-34.8303495
3962,-7.1790177,-34.8313352
3963,-7.17853,-34.8313165
3964,-7.1770491,-34.8313232
3965,-7.1785433,-34.8308484
3966,-7.1770511,-34.8308075
3967,-7.1775095,-34.8271684
3968,-7.1775467,-34.8248302
3969,-7.1786165,-34.8276901
3970,-7.1778554,-34.827666
3971,-7.1790742,-34.8286504
3972,-7.1790769,-34.8281676
3973,-7.1790809,-34.8276968
3974,-7.1790969,-34.8272127
3975,-7.1839122,-34.8291258
3976,-7.1823774,-34.8290768
3977,-7.1824273,-34.8285994
3978,-7.1824446,-34.8278819
3979,-7.1810368,-34.8268063
3980,-7.1798899,-34.8267742
3981,-7.1810435,-34.8263115
3982,-7.1805605,-34.8263034
3983,-7.1799072,-34.8263021
3984,-7.1804946,-34.8294657
3985,-7.1805286,-34.8282118
3986,-7.1805499,-34.8277277
3987,-7.1786072,-34.8281662
3988,-7.1778421,-34.8281381
3989,-7.1786218,-34.8271939
3990,-7.1779991,-34.8271798
3991,-7.178043,-34.8257871
3992,-7.1784735,-34.8271889
3993,-7.1785287,-34.8257884
3994,-7.1789531,-34.8272073
3995,-7.1789744,-34.8258032
3996,-7.1794095,-34.8272194
3997,-7.1794588,-34.8258086
3998,-7.1798733,-34.8272355
3999,-7.1799132,-34.8258314
4000,-7.1819762,-34.8261733
4001,-7.1814986,-34.8261559
4002,-7.1810402,-34.8261358
4003,-7.1815371,-34.8250582
4004,-7.1814347,-34.829506
4005,-7.1814799,-34.8277666
4006,-7.1815252,-34.8266293
4007,-7.1810235,-34.8272556
4008,-7.1778687,-34.8271792
4009,-7.1819503,-34.8295362
4010,-7.1819683,-34.8266588
4011,-7.1820122,-34.8250575
4012,-7.1821732,-34.8245982
4013,-7.1805711,-34.8258609
4014,-7.1805858,-34.8250307
4015,-7.180633,-34.8239411
4016,-7.1809583,-34.8294845
4017,-7.1810395,-34.8266146
4018,-7.1810675,-34.8250414
4019,-7.1800504,-34.8290097
4020,-7.1787748,-34.8291184
4021,-7.1783025,-34.829109
4022,-7.1782852,-34.8293772
4023,-7.1778009,-34.8293826
4024,-7.1772932,-34.8293819
4025,-7.1782666,-34.8298506
4026,-7.177254,-34.8298399
4027,-7.1775467,-34.8257683
4028,-7.1807654,-34.8304434
4029,-7.1807907,-34.8299941
4030,-7.180812,-34.8294825
4031,-7.1800233,-34.8299566
4032,-7.1787689,-34.8296388
4033,-7.1699024,-34.8281461
4034,-7.1691878,-34.8281354
4035,-7.1699197,-34.8277089
4036,-7.1691892,-34.8276848
4037,-7.1682521,-34.8276608
4038,-7.1699356,-34.8272073
4039,-7.1691985,-34.8271859
4040,-7.1682779,-34.8271901
4041,-7.1699317,-34.8267674
4042,-7.1692078,-34.8267205
4043,-7.1682741,-34.8267093
4044,-7.1691805,-34.8286021
4045,-7.1801513,-34.8239142
4046,-7.1796663,-34.8238821
4047,-7.179203,-34.8238559
4048,-7.1796357,-34.8253365
4049,-7.1801054,-34.8253419
4050,-7.1787709,-34.8253291
4051,-7.1838214,-34.8153704
4052,-7.1806017,-34.8245573
4053,-7.1805805,-34.825366
4054,-7.1791434,-34.8253325
4055,-7.177552,-34.8252741
4056,-7.1787775,-34.8257938
4057,-7.1839468,-34.8250897
4058,-7.1839215,-34.8255484
4059,-7.1824592,-34.8255269
4060,-7.1852135,-34.8260567
4061,-7.1839182,-34.8260265
4062,-7.1834439,-34.8259869
4063,-7.1824752,-34.8259702
4064,-7.1839003,-34.8266856
4065,-7.1839628,-34.8246136
4066,-7.1839655,-34.8241161
4067,-7.1825045,-34.824568
4068,-7.1824539,-34.8271215
4069,-7.1834013,-34.8271289
4070,-7.1834213,-34.8266682
4071,-7.1824679,-34.8261894
4072,-7.1725982,-34.8452814
4073,-7.1721604,-34.8452787
4074,-7.173515,-34.8444781
4075,-7.1730839,-34.844301
4076,-7.1726394,-34.8440999
4077,-7.172187,-34.8439027
4078,-7.171732,-34.8436922
4079,-7.173497,-34.8456683
4080,-7.1716921,-34.8448898
4081,-7.1717559,-34.8431759
4082,-7.1712609,-34.8442307
4083,-7.1712995,-34.8429653
4084,-7.170718,-34.8442125
4085,-7.1701871,-34.8441978
4086,-7.1707673,-34.8427407
4087,-7.1734964,-34.8453994
4088,-7.1735383,-34.8439604
4089,-7.1747538,-34.8458916
4090,-7.1747618,-34.8454463
4091,-7.1753858,-34.8828779
4092,-7.1754617,-34.8822422
4093,-7.176292,-34.8805444
4094,-7.1772739,-34.8806919
4095,-7.1756127,-34.8804452
4096,-7.1750066,-34.8803566
4097,-7.1748349,-34.881054
4098,-7.1741603,-34.8820585
4099,-7.1747977,-34.8821403
4100,-7.1767144,-34.8830764
4101,-7.1748376,-34.8827894
4102,-7.1742122,-34.8826982
4103,-7.173338,-34.8828028
4104,-7.1734664,-34.8819606
4105,-7.1765634,-34.8837047
4106,-7.1747644,-34.8834465
4107,-7.1764071,-34.8843632
4108,-7.1746753,-34.884101
4109,-7.1762574,-34.8850103
4110,-7.1745848,-34.8847434
4111,-7.1739661,-34.8846468
4112,-7.1742867,-34.8820759
4113,-7.1776614,-34.8763148
4114,-7.1786119,-34.8784543
4115,-7.1783098,-34.8776121
4116,-7.1788593,-34.8784449
4117,-7.178534,-34.8775055
4118,-7.1789951,-34.8774599
4119,-7.1794694,-34.876967
4120,-7.1793204,-34.8750995
4121,-7.179388,-34.8737016
4122,-7.1797981,-34.8750834
4123,-7.17888,-34.875125
4124,-7.1785267,-34.8770066
4125,-7.1783205,-34.8737383
4126,-7.1783617,-34.8784637
4127,-7.1780962,-34.8777884
4128,-7.1793949,-34.8790611
4129,-7.1776611,-34.8791175
4130,-7.1796597,-34.8774156
4131,-7.1777769,-34.8779145
4132,-7.1795033,-34.8784315
4133,-7.1778128,-34.8785052
4134,-7.179673,-34.8769623
4135,-7.1789944,-34.8769871
4136,-7.1787948,-34.8737028
4137,-7.1799311,-34.8797169
4138,-7.1803343,-34.877313
4139,-7.1808705,-34.8773392
4140,-7.179667,-34.8773123
4141,-7.1804321,-34.8765378
4142,-7.1803356,-34.8736846
4143,-7.183857,-34.8758247
4144,-7.1832922,-34.8758257
4145,-7.1838577,-34.8761704
4146,-7.1832895,-34.876163
4147,-7.1792921,-34.8797397
4148,-7.1798453,-34.8765345
4149,-7.1842169,-34.8747978
4150,-7.1836621,-34.8747884
4151,-7.1842209,-34.8744585
4152,-7.1836602,-34.8744492
4153,-7.1842209,-34.874095
4154,-7.1836581,-34.8740883
4155,-7.1838639,-34.876512
4156,-7.1838593,-34.8754804
4157,-7.183861,-34.8751369
4158,-7.1832947,-34.8754777
4159,-7.1832868,-34.8765149
4160,-7.1833002,-34.8751335
4161,-7.1833002,-34.8737282
4162,-7.1842016,-34.8764574
4163,-7.1842149,-34.8751391
4164,-7.1836621,-34.8751357
4165,-7.1825644,-34.875129
4166,-7.1836574,-34.8737175
4167,-7.1801289,-34.8710068
4168,-7.1796943,-34.8709783
4169,-7.1818006,-34.872656
4170,-7.1813455,-34.8725903
4171,-7.1808691,-34.8725958
4172,-7.1813389,-34.8726547
4173,-7.1804042,-34.872595
4174,-7.1808614,-34.8726551
4175,-7.1807428,-34.8700181
4176,-7.1802744,-34.8699557
4177,-7.1799331,-34.8725293
4178,-7.1812231,-34.8736994
4179,-7.1814745,-34.8716386
4180,-7.1816782,-34.8736994
4181,-7.1818086,-34.872597
4182,-7.181934,-34.8717116
4183,-7.1822809,-34.8726694
4184,-7.1750093,-34.8564199
4185,-7.1716262,-34.8592094
4186,-7.1760473,-34.862799
4187,-7.1769267,-34.8621418
4188,-7.1788141,-34.8581748
4189,-7.1776206,-34.8568954
4190,-7.1763797,-34.8580634
4191,-7.1814507,-34.8528975
4192,-7.1773178,-34.8541897
4193,-7.174851,-34.8562142
4194,-7.1741164,-34.8553021
4195,-7.1733992,-34.8636713
4196,-7.1722981,-34.8636217
4197,-7.17333,-34.8650399
4198,-7.1722622,-34.8649923
4199,-7.1733493,-34.8645853
4200,-7.1722782,-34.8645336
4201,-7.1733753,-34.8641239
4202,-7.1722862,-34.864081
4203,-7.1761183,-34.8787943
4204,-7.1758708,-34.8798296
4205,-7.1722835,-34.8632669
4206,-7.1734638,-34.8626862
4207,-7.1733081,-34.8654905
4208,-7.1740978,-34.8769999
4209,-7.1739534,-34.8747307
4210,-7.1738929,-34.8740431
4211,-7.1747218,-34.8769087
4212,-7.1746866,-34.8762905
4213,-7.1746447,-34.8754227
4214,-7.1746048,-34.8746891
4215,-7.175789,-34.8768604
4216,-7.1756985,-34.8753677
4217,-7.1757544,-34.8761952
4218,-7.1742428,-34.8809709
4219,-7.1732158,-34.8801284
4220,-7.1756386,-34.8745953
4221,-7.1729555,-34.8748031
4222,-7.1730273,-34.8741078
4223,-7.1758595,-34.8788385
4224,-7.1747618,-34.879674
4225,-7.1758449,-34.8775363
4226,-7.174493,-34.8803285
4227,-7.1732855,-34.8819351
4228,-7.1756187,-34.8739247
4229,-7.1738616,-34.8616469
4230,-7.172052,-34.8626899
4231,-7.1733234,-34.8611245
4232,-7.1684154,-34.8570979
4233,-7.1719063,-34.8595514
4234,-7.1712117,-34.8604171
4235,-7.1699962,-34.8593878
4236,-7.1677947,-34.85816
4237,-7.1728856,-34.8636518
4238,-7.175137,-34.8650043
4239,-7.174481,-34.8646832
4240,-7.1738716,-34.8643895
4241,-7.1762174,-34.8643304
4242,-7.1734492,-34.8630021
4243,-7.1756919,-34.8646617
4244,-7.1734065,-34.8635642
4245,-7.1732994,-34.8657218
4246,-7.1733367,-34.8649105
4247,-7.0959021,-34.8443433
4248,-7.0971085,-34.8436372
4249,-7.0946756,-34.8431471
4250,-7.0949511,-34.8428755
4251,-7.0939484,-34.8417315
4252,-7.095164,-34.8426775
4253,-7.0952932,-34.8422793
4254,-7.0948574,-34.8410113
4255,-7.0968383,-34.8430035
4256,-7.0961097,-34.8430082
4257,-7.0968087,-34.8416138
4258,-7.0960591,-34.8416158
4259,-7.0965362,-34.8416153
4260,-7.0960455,-34.8401198
4261,-7.0958809,-34.8416119
4262,-7.0955155,-34.8404936
4263,-7.0951269,-34.841647
4264,-7.094836,-34.8427543
4265,-7.0951355,-34.8422639
4266,-7.0949758,-34.8417073
4267,-7.094703,-34.8411099
4268,-7.0969237,-34.8400024
4269,-7.0953445,-34.8456515
4270,-7.0953085,-34.8449971
4271,-7.0945633,-34.8455215
4272,-7.0934842,-34.8447568
4273,-7.093814,-34.8441723
4274,-7.0931512,-34.8453243
4275,-7.1778847,-34.9212858
4276,-7.1772127,-34.9205388
4277,-7.1765208,-34.9197905
4278,-7.1759234,-34.9191655
4279,-7.1753113,-34.918562
4280,-7.1796796,-34.9169004
4281,-7.1792339,-34.9173202
4282,-7.1788028,-34.9177144
4283,-7.1783185,-34.9181356
4284,-7.1778661,-34.9185446
4285,-7.177423,-34.9189617
4286,-7.1769719,-34.9193841
4287,-7.1791075,-34.91625
4288,-7.1786351,-34.9166711
4289,-7.1781854,-34.9170801
4290,-7.1777303,-34.9174958
4291,-7.1772793,-34.9179102
4292,-7.1768242,-34.9183327
4293,-7.1763745,-34.9187471
4294,-7.1784928,-34.9155754
4295,-7.1780364,-34.9159938
4296,-7.1775786,-34.9164256
4297,-7.1771169,-34.916832
4298,-7.1766698,-34.9172679
4299,-7.1762241,-34.9176769
4300,-7.1757757,-34.9180967
4301,-7.1777809,-34.9148338
4302,-7.1773405,-34.9152482
4303,-7.1768972,-34.9156734
4304,-7.1764463,-34.9160823
4305,-7.1759849,-34.9165052
4306,-7.1755468,-34.9169232
4307,-7.1750878,-34.917347
4308,-7.1799298,-34.9207789
4309,-7.1792579,-34.9200466
4310,-7.178554,-34.9193037
4311,-7.175289,-34.9157511
4312,-7.1794966,-34.9211976
4313,-7.1787948,-34.9204476
4314,-7.1781096,-34.919714
4315,-7.1808572,-34.9186197
4316,-7.1805778,-34.9187967
4317,-7.1801454,-34.9192084
4318,-7.179689,-34.9196255
4319,-7.1783291,-34.9208727
4320,-7.1799112,-34.9180564
4321,-7.1766592,-34.9145092
4322,-7.1803609,-34.9176487
4323,-7.1794654,-34.9184789
4324,-7.179009,-34.9188799
4325,-7.1803822,-34.9203658
4326,-7.1771169,-34.9140827
4327,-7.1704207,-34.9083911
4328,-7.1735403,-34.9104336
4329,-7.1761988,-34.9149263
4330,-7.1757358,-34.915338
4331,-7.1830447,-34.9201646
4332,-7.1819922,-34.9198227
4333,-7.1818026,-34.919767
4334,-7.1808333,-34.9194478
4335,-7.1816516,-34.92017
4336,-7.1821279,-34.9194297
4337,-7.1822879,-34.9194827
4338,-7.18243,-34.9190998
4339,-7.1822277,-34.9190328
4340,-7.1823435,-34.918621
4341,-7.1836275,-34.9199216
4342,-7.1842702,-34.9196885
4343,-7.1849208,-34.9194344
4344,-7.1741603,-34.9154305
4345,-7.1737132,-34.9149263
4346,-7.1745994,-34.9150202
4347,-7.1768934,-34.9132097
4348,-7.1765754,-34.9134994
4349,-7.1731411,-34.9182415
4350,-7.1728304,-34.9185989
4351,-7.172384,-34.9191481
4352,-7.1708165,-34.9182844
4353,-7.1713341,-34.917811
4354,-7.1723414,-34.9177433
4355,-7.1729255,-34.9172062
4356,-7.1721465,-34.9175575
4357,-7.1727219,-34.9169903
4358,-7.1730227,-34.9173041
4359,-7.1740366,-34.9162164
4360,-7.1725117,-34.9167743
4361,-7.1737172,-34.9158704
4362,-7.171897,-34.9173135
4363,-7.1734637,-34.918524
4364,-7.1728763,-34.9179947
4365,-7.1774283,-34.921708
4366,-7.175479,-34.919592
4367,-7.1748469,-34.9190019
4368,-7.1740565,-34.9182522
4369,-7.1755788,-34.9118967
4370,-7.1748011,-34.9125658
4371,-7.1744883,-34.9121966
4372,-7.1742504,-34.9119158
4373,-7.1745633,-34.9129914
4374,-7.1737784,-34.9119631
4375,-7.1733127,-34.9175884
4376,-7.1753697,-34.9127447
4377,-7.1744783,-34.9135439
4378,-7.1755109,-34.9141766
4379,-7.1752501,-34.9144113
4380,-7.1750532,-34.914595
4381,-7.1748376,-34.9139634
4382,-7.1743,-34.9133773
4383,-7.1749228,-34.9110458
4384,-7.1732206,-34.9153558
4385,-7.1756892,-34.9132217
4386,-7.1753951,-34.9272792
4387,-7.1730719,-34.9263659
4388,-7.1751609,-34.9276735
4389,-7.1728284,-34.9267642
4390,-7.1725902,-34.9271558
4391,-7.1749214,-34.9280785
4392,-7.1723587,-34.927538
4393,-7.1746912,-34.9284714
4394,-7.1744673,-34.9288395
4395,-7.1721218,-34.9279484
4396,-7.1806129,-34.9279055
4397,-7.1787176,-34.9271317
4398,-7.1740259,-34.9248008
4399,-7.1763212,-34.9256887
4400,-7.1760964,-34.9260856
4401,-7.1737745,-34.9251804
4402,-7.1758582,-34.9264853
4403,-7.1735323,-34.9255693
4404,-7.17562,-34.9268903
4405,-7.1732928,-34.9259703
4406,-7.1825475,-34.9282595
4407,-7.1815436,-34.9290068
4408,-7.1811029,-34.9288244
4409,-7.1806852,-34.9286539
4410,-7.1813043,-34.9276628
4411,-7.1821865,-34.9280007
4412,-7.1817434,-34.9278317
4413,-7.1756812,-34.9278975
4414,-7.1777009,-34.9286956
4415,-7.1759167,-34.9275005
4416,-7.1779446,-34.9282891
4417,-7.1761522,-34.9271062
4418,-7.1781987,-34.9279189
4419,-7.1763771,-34.9267106
4420,-7.1784542,-34.9275219
4421,-7.180356,-34.9282882
4422,-7.1766113,-34.9263136
4423,-7.1770637,-34.9255143
4424,-7.1768388,-34.9259166
4425,-7.1757956,-34.9276936
4426,-7.1754556,-34.9282783
4427,-7.1752201,-34.9286757
4428,-7.1749901,-34.9290622
4429,-7.1747552,-34.9294731
4430,-7.1753845,-34.9274978
4431,-7.1769418,-34.9298496
4432,-7.1771934,-34.9294633
4433,-7.1774433,-34.9290903
4434,-7.1769187,-34.9248759
4435,-7.179524,-34.9258965
4436,-7.1814387,-34.9266529
4437,-7.1808838,-34.9275085
4438,-7.1811313,-34.9271303
4439,-7.1811752,-34.9270526
4440,-7.1817101,-34.9262737
4441,-7.179975,-34.9251013
4442,-7.1814493,-34.9256887
4443,-7.1802,-34.9247093
4444,-7.1811187,-34.9250664
4445,-7.1789698,-34.9267723
4446,-7.1780789,-34.9228911
4447,-7.1804816,-34.923856
4448,-7.1778634,-34.9232894
4449,-7.180425,-34.9243284
4450,-7.1776292,-34.9236824
4451,-7.1773964,-34.9240994
4452,-7.1771688,-34.9244897
4453,-7.1797319,-34.9254948
4454,-7.1820654,-34.9223815
4455,-7.1809397,-34.921204
4456,-7.1824513,-34.9219966
4457,-7.1814786,-34.9209613
4458,-7.1800473,-34.9231981
4459,-7.1807359,-34.9225612
4460,-7.182245,-34.9275447
4461,-7.1836654,-34.9303295
4462,-7.1827493,-34.9316364
4463,-7.1806363,-34.9215674
4464,-7.18017,-34.9219477
4465,-7.1797276,-34.922358
4466,-7.1794508,-34.9226162
4467,-7.1792778,-34.9262868
4468,-7.1806061,-34.9240355
4469,-7.1792253,-34.9263719
4470,-7.1766843,-34.9302426
4471,-7.1763454,-34.9307872
4472,-7.1760451,-34.9312314
4473,-7.1750997,-34.9326999
4474,-7.1715962,-34.9288805
4475,-7.1740007,-34.9298635
4476,-7.1719216,-34.9283078
4477,-7.1742205,-34.9292565
4478,-7.1828411,-34.9216264
4479,-7.1816729,-34.9227771
4480,-7.1811859,-34.9210981
4481,-7.1811845,-34.9206005
4482,-7.1811992,-34.9200372
4483,-7.1807867,-34.9205898
4484,-7.1807867,-34.9208231
4485,-7.1765952,-34.9252356
4486,-7.1766965,-34.9252735
4487,-7.1807967,-34.9220831
4488,-7.180804,-34.9212576
4489,-7.180824,-34.9244548
4490,-7.1817048,-34.923555
4491,-7.1820681,-34.9231969
4492,-7.1832037,-34.9220254
4493,-7.1820029,-34.9207413
4494,-7.1821776,-34.9274137
4495,-7.1743094,-34.9243154
4496,-7.1766532,-34.925348
4497,-7.1737429,-34.9303116
4498,-7.1713142,-34.9293499
4499,-7.1765512,-34.925308
4500,-7.1742674,-34.9244139
4501,-7.1751729,-34.9228106
4502,-7.1759899,-34.9211517
4503,-7.1824066,-34.9336576
4504,-7.1819615,-34.9360825
4505,-7.1760886,-34.9325387
4506,-7.1824268,-34.9335524
4507,-7.176107,-34.9324317
4508,-7.1778361,-34.9083844
4509,-7.1760861,-34.9051146
4510,-7.181462,-34.9067489
4511,-7.1714901,-34.9037023
4512,-7.180663,-34.9093111
4513,-7.1789545,-34.9147573
4514,-7.1788753,-34.9149866
4515,-7.1789092,-34.915169
4516,-7.1795479,-34.9158543
4517,-7.1803037,-34.9151798
4518,-7.1826987,-34.9159174
4519,-7.1812644,-34.9154909
4520,-7.1805405,-34.9152508
4521,-7.1843998,-34.9104566
4522,-7.1829795,-34.9100246
4523,-7.1818818,-34.9184789
4524,-7.1808067,-34.9172142
4525,-7.1801347,-34.9164753
4526,-7.1801068,-34.9357617
4527,-7.1805751,-34.9333343
4528,-7.1805938,-34.9332136
4529,-7.1809637,-34.9312905
4530,-7.1805737,-34.9358419
4531,-7.1810196,-34.9334174
4532,-7.1810422,-34.9333021
4533,-7.1813815,-34.9313736
4534,-7.182132,-34.9351335
4535,-7.1816573,-34.9350472
4536,-7.1812005,-34.9349682
4537,-7.1819044,-34.9335757
4538,-7.181919,-34.9334644
4539,-7.182265,-34.9315292
4540,-7.1778896,-34.9354349
4541,-7.1783411,-34.9329226
4542,-7.1783597,-34.9328247
4543,-7.1787043,-34.9309069
4544,-7.1783515,-34.9355049
4545,-7.1787842,-34.9330004
4546,-7.1788015,-34.9329092
4547,-7.179162,-34.9309766
4548,-7.1787655,-34.9355552
4549,-7.1792419,-34.9330822
4550,-7.1792579,-34.932991
4551,-7.1796198,-34.9310571
4552,-7.17921,-34.9356101
4553,-7.1796956,-34.9331693
4554,-7.1797062,-34.9330581
4555,-7.1800642,-34.9311402
4556,-7.1796517,-34.935692
4557,-7.1801241,-34.9332552
4558,-7.1801454,-34.9331385
4559,-7.1804793,-34.9312153
4560,-7.1810098,-34.935916
4561,-7.1814613,-34.9334992
4562,-7.1814786,-34.9333879
4563,-7.1818232,-34.931446
4564,-7.1760618,-34.9351475
4565,-7.1765571,-34.9326169
4566,-7.1765834,-34.9325041
4567,-7.1769263,-34.9305996
4568,-7.1765142,-34.9352145
4569,-7.1770328,-34.9326857
4570,-7.1770477,-34.9325873
4571,-7.1773773,-34.9306699
4572,-7.1769692,-34.9352869
4573,-7.1774443,-34.932759
4574,-7.1774642,-34.9326557
4575,-7.1778197,-34.9307521
4576,-7.1774606,-34.9353698
4577,-7.177894,-34.9328381
4578,-7.1779126,-34.9327348
4579,-7.1782652,-34.9308264
4580,-7.1779858,-34.9219818
4581,-7.1770613,-34.9235633
4582,-7.1768229,-34.9239479
4583,-7.1766141,-34.9243051
4584,-7.1763881,-34.9247059
4585,-7.1761882,-34.9250691
4586,-7.1749507,-34.9232009
4587,-7.1747458,-34.923555
4588,-7.1745129,-34.9239358
4589,-7.1715346,-34.9317247
4590,-7.1723467,-34.930298
4591,-7.1711019,-34.9315429
4592,-7.1719369,-34.9301237
4593,-7.1706821,-34.9313655
4594,-7.1714978,-34.9299413
4595,-7.1739493,-34.9303933
4596,-7.1737545,-34.9308398
4597,-7.1731823,-34.9306306
4598,-7.1729692,-34.9310367
4599,-7.1727468,-34.9314457
4600,-7.1725326,-34.9318411
4601,-7.1750158,-34.9328626
4602,-7.1737372,-34.9348444
4603,-7.1751171,-34.9349691
4604,-7.1719685,-34.9319028
4605,-7.1727858,-34.9304724
4606,-7.1762303,-34.9316926
4607,-7.1757431,-34.9325001
4608,-7.1752261,-34.9324539
4609,-7.1710813,-34.9297851
4610,-7.1757531,-34.9316365
4611,-7.1754869,-34.9320468
4612,-7.1756094,-34.9350804
4613,-7.1615094,-34.9087083
4614,-7.1604561,-34.9092771
4615,-7.1601828,-34.9094063
4616,-7.1594273,-34.9097533
4617,-7.1606707,-34.909799
4618,-7.1605002,-34.9100806
4619,-7.1603059,-34.910453
4620,-7.1606545,-34.9105234
4621,-7.1668592,-34.9096933
4622,-7.1670761,-34.9090221
4623,-7.1667049,-34.9089061
4624,-7.1609187,-34.9106359
4625,-7.1593711,-34.9094519
4626,-7.1613345,-34.9085889
4627,-7.1610251,-34.9078801
4628,-7.1612353,-34.9083589
4629,-7.1620903,-34.9075127
4630,-7.1624478,-34.9062602
4631,-7.1648101,-34.9096893
4632,-7.164194,-34.9095089
4633,-7.1635726,-34.9093245
4634,-7.1629512,-34.9091367
4635,-7.1623205,-34.9089423
4636,-7.163208,-34.9105677
4637,-7.1639505,-34.9080907
4638,-7.1643297,-34.9068327
4639,-7.1638148,-34.9107514
4640,-7.1625972,-34.9103585
4641,-7.1619705,-34.9101426
4642,-7.1614269,-34.9099649
4643,-7.1611548,-34.909873
4644,-7.1625107,-34.9083254
4645,-7.1619785,-34.9081524
4646,-7.1616957,-34.9080732
4647,-7.1613504,-34.9079686
4648,-7.1617842,-34.90878
4649,-7.1616752,-34.9069281
4650,-7.1644938,-34.9104844
4651,-7.1651946,-34.9084454
4652,-7.1655725,-34.9072029
4653,-7.1662099,-34.907396
4654,-7.1658287,-34.9086265
4655,-7.163705,-34.9066363
4656,-7.1633304,-34.9078855
4657,-7.1622701,-34.9114735
4658,-7.1649438,-34.9070111
4659,-7.1645812,-34.9082483
4660,-7.1632542,-34.9119071
4661,-7.1677188,-34.9092072
4662,-7.1626984,-34.9076977
4663,-7.161876,-34.907459
4664,-7.1630796,-34.9064505
4665,-7.1616405,-34.9111699
4666,-7.1656498,-34.9132875
4667,-7.1674993,-34.9116674
4668,-7.1709196,-34.9087143
4669,-7.1683589,-34.9101909
4670,-7.1700853,-34.9086955
4671,-7.1687169,-34.9081399
4672,-7.1680426,-34.9079524
4673,-7.1619273,-34.9061132
4674,-7.1601841,-34.9058893
4675,-7.1656896,-34.9062004
4676,-7.1652232,-34.9061716
4677,-7.1657162,-34.9048801
4678,-7.164528,-34.9061226
4679,-7.1647755,-34.9061327
4680,-7.1652811,-34.9047453
4681,-7.1643031,-34.9061092
4682,-7.1648553,-34.90463
4683,-7.1643511,-34.9044791
4684,-7.1638733,-34.9060737
4685,-7.1671613,-34.9064411
4686,-7.1668393,-34.9075878
4687,-7.1752807,-34.8958008
4688,-7.1740299,-34.8955125
